window_id,frequency,field,row_count,unique_account_count,duplicate_rate,missing_rate,invalid_rate,outside_reference_rate,new_category_rate,unknown_category_rate,jsd
2016-05,monthly,purpose,5344,5344,0.0,0.0,0.0,0.0,0.0,0.0,0.000764195837541393
2016-05,monthly,home_ownership_n,5344,5344,0.0,0.0,0.0,0.0,0.0,0.0,0.0001301531344869925
2016-05,monthly,term,5344,5344,0.0,0.0,0.0,0.0,0.0,0.0,2.461485840465124e-05
2016-05,monthly,int_rate,5344,5344,0.0,0.0,0.0,0.0,0.0,0.0,0.007559406466954808
2016-05,monthly,installment,5344,5344,0.0,0.0,0.0,0.0,0.0,0.0,0.00016110357833321796
2016-06,monthly,loan_amnt,6187,6187,0.0,0.0,0.0,0.0,0.0,0.0,0.00041450967900044503
2016-06,monthly,fico_n,6187,6187,0.0,0.0,0.0,0.0,0.0,0.0,0.00021644997286364388
2016-06,monthly,dti_n,6187,6187,0.0,0.0,0.0,0.0,0.0,0.0,0.0008156738360406684
2016-06,monthly,purpose,6187,6187,0.0,0.0,0.0,0.0,0.0,0.0,0.0015185431470120514
2016-06,monthly,home_ownership_n,6187,6187,0.0,0.0,0.0,0.0,0.0,0.0,9.525888992954193e-05
2016-06,monthly,term,6187,6187,0.0,0.0,0.0,0.0,0.0,0.0,0.00026135857558099145
2016-06,monthly,int_rate,6187,6187,0.0,0.0,0.0,0.0,0.0,0.0,0.003902346835096778
2016-06,monthly,installment,6187,6187,0.0,0.0,0.0,0.0,0.0,0.0,0.00033433949544071196
2016-07,monthly,loan_amnt,5575,5575,0.0,0.0,0.0,0.0,0.0,0.0,0.0007206853040833162
2016-07,monthly,fico_n,5575,5575,0.0,0.0,0.0,0.0,0.0,0.0,0.00018083173497053935
2016-07,monthly,dti_n,5575,5575,0.0,0.0,0.0,0.0,0.0,0.0,0.0023340839907625205
2016-07,monthly,purpose,5575,5575,0.0,0.0,0.0,0.0,0.0,0.0,0.001157163999959083
2016-07,monthly,home_ownership_n,5575,5575,0.0,0.0,0.0,0.0,0.0,0.0,7.094101926158043e-05
2016-07,monthly,term,5575,5575,0.0,0.0,0.0,0.0,0.0,0.0,0.0005409849781775316
2016-07,monthly,int_rate,5575,5575,0.0,0.0,0.0,0.0,0.0,0.0,0.017464854282814975
2016-07,monthly,installment,5575,5575,0.0,0.0,0.0,0.0,0.0,0.0,0.0010246389260568458
2016-08,monthly,loan_amnt,5616,5616,0.0,0.0,0.0,0.0,0.0,0.0,0.0005622420534362213
2016-08,monthly,fico_n,5616,5616,0.0,0.0,0.0,0.0,0.0,0.0,0.00027504190377916713
2016-08,monthly,dti_n,5616,5616,0.0,0.0,0.0,0.0,0.0,0.0,0.0031724474302304694
2016-08,monthly,purpose,5616,5616,0.0,0.0,0.0,0.0,0.0,0.0,0.0007890425481967931
2016-08,monthly,home_ownership_n,5616,5616,0.0,0.0,0.0,0.0,0.0,0.0,9.975623813215847e-05
2016-08,monthly,term,5616,5616,0.0,0.0,0.0,0.0,0.0,0.0,2.639632883491463e-06
2016-08,monthly,int_rate,5616,5616,0.0,0.0,0.0,0.0,0.0,0.0,0.022484039953829506
2016-08,monthly,installment,5616,5616,0.0,0.0,0.0,0.0,0.0,0.0,0.0007163392046494032
2016-09,monthly,loan_amnt,4455,4455,0.0,0.0,0.0,0.0,0.0,0.0,0.0019441825580156832
2016-09,monthly,fico_n,4455,4455,0.0,0.0,0.0,0.0,0.0,0.0,0.00044829406180051665
2016-09,monthly,dti_n,4455,4455,0.0,0.0,0.0,0.0,0.0,0.0,0.002785912583538013
2016-09,monthly,purpose,4455,4455,0.0,0.0,0.0,0.0,0.0,0.0,0.001221986390957443
2016-09,monthly,home_ownership_n,4455,4455,0.0,0.0,0.0,0.0002244668911335578,0.0002244668911335578,0.0002244668911335578,4.956839480980144e-06
2016-09,monthly,term,4455,4455,0.0,0.0,0.0,0.0,0.0,0.0,7.791809213179846e-05
2016-09,monthly,int_rate,4455,4455,0.0,0.0,0.0,0.0,0.0,0.0,0.017212800591374942
2016-09,monthly,installment,4455,4455,0.0,0.0,0.0,0.0,0.0,0.0,0.0012543907976874254
2016-10,monthly,loan_amnt,5009,5009,0.0,0.0,0.0,0.0,0.0,0.0,0.0025408177721851738
2016-10,monthly,fico_n,5009,5009,0.0,0.0,0.0,0.0,0.0,0.0,0.0005431814506944009
2016-10,monthly,dti_n,5009,5009,0.0,0.0,0.0,0.0,0.0,0.0,0.0009265800339939194
2016-10,monthly,purpose,5009,5009,0.0,0.0,0.0,0.0,0.0,0.0,0.000999262209812533
2016-10,monthly,home_ownership_n,5009,5009,0.0,0.0,0.0,0.0,0.0,0.0,0.0003761276153293031
2016-10,monthly,term,5009,5009,0.0,0.0,0.0,0.0,0.0,0.0,3.577046135623042e-06
2016-10,monthly,int_rate,5009,5009,0.0,0.0,0.0,0.0,0.0,0.0,0.009656928290514663
2016-10,monthly,installment,5009,5009,0.0,0.0,0.0,0.0,0.0,0.0,0.0017058670605534878
2016-11,monthly,loan_amnt,4929,4929,0.0,0.0,0.0,0.0,0.0,0.0,0.0021746955498274383
2016-11,monthly,fico_n,4929,4929,0.0,0.0,0.0,0.0,0.0,0.0,0.0001653358865894959
2016-11,monthly,dti_n,4929,4929,0.0,0.0,0.0,0.0,0.0,0.0,0.0012231703827311593
2016-11,monthly,purpose,4929,4929,0.0,0.0,0.0,0.0,0.0,0.0,0.00045509025092610293
2016-11,monthly,home_ownership_n,4929,4929,0.0,0.0,0.0,0.0002028809089064719,0.0002028809089064719,0.0002028809089064719,0.0006302543576094024
2016-11,monthly,term,4929,4929,0.0,0.0,0.0,0.0,0.0,0.0,6.775671360379387e-06
2016-11,monthly,int_rate,4929,4929,0.0,0.0,0.0,0.0,0.0,0.0,0.05420894684871047
2016-11,monthly,installment,4929,4929,0.0,0.0,0.0,0.0,0.0,0.0,0.001555851895650795
2016-12,monthly,loan_amnt,5047,5047,0.0,0.0,0.0,0.0,0.0,0.0,0.003090812920476586
2016-12,monthly,fico_n,5047,5047,0.0,0.0,0.0,0.0,0.0,0.0,0.00016295642027989196
2016-12,monthly,dti_n,5047,5047,0.0,0.0,0.0,0.0,0.0,0.0,0.0015503426905666712
2016-12,monthly,purpose,5047,5047,0.0,0.0,0.0,0.0,0.0,0.0,0.0006263181236507932
2016-12,monthly,home_ownership_n,5047,5047,0.0,0.0,0.0,0.002179512581731722,0.002179512581731722,0.002179512581731722,0.0006548393707977965
2016-12,monthly,term,5047,5047,0.0,0.0,0.0,0.0,0.0,0.0,4.839089066045114e-05
2016-12,monthly,int_rate,5047,5047,0.0,0.0,0.0,0.0,0.0,0.0,0.054632298818622534
2016-12,monthly,installment,5047,5047,0.0,0.0,0.0,0.0,0.0,0.0,0.002658478822406509
2017-01,monthly,loan_amnt,4267,4267,0.0,0.0,0.0,0.0,0.0,0.0,0.0013274827022230285
2017-01,monthly,fico_n,4267,4267,0.0,0.0,0.0,0.0,0.0,0.0,0.0008500009915358856
2017-01,monthly,dti_n,4267,4267,0.0,0.0,0.0,0.0,0.0,0.0,0.001056463128257832
2017-01,monthly,purpose,4267,4267,0.0,0.0,0.0,0.0,0.0,0.0,0.0008061666860765678
2017-01,monthly,home_ownership_n,4267,4267,0.0,0.0,0.0,0.01288961799859386,0.01288961799859386,0.01288961799859386,0.004526325997497634
2017-01,monthly,term,4267,4267,0.0,0.0,0.0,0.0,0.0,0.0,7.284910171360048e-05
2017-01,monthly,int_rate,4267,4267,0.0,0.0,0.0,0.0,0.0,0.0,0.054346094733639064
2017-01,monthly,installment,4267,4267,0.0,0.0,0.0,0.0,0.0,0.0,0.001234093079086266
2017-02,monthly,loan_amnt,3516,3516,0.0,0.0,0.0,0.0,0.0,0.0,0.0013365272704526981
2017-02,monthly,fico_n,3516,3516,0.0,0.0,0.0,0.0,0.0,0.0,0.0011156492786500343
2017-02,monthly,dti_n,3516,3516,0.0,0.0,0.0,0.0,0.0,0.0,0.0013116010312671667
2017-02,monthly,purpose,3516,3516,0.0,0.0,0.0,0.0,0.0,0.0,0.0004121047129074629
2017-02,monthly,home_ownership_n,3516,3516,0.0,0.0,0.0,0.0,0.0,0.0,0.0006807071368022553
2017-02,monthly,term,3516,3516,0.0,0.0,0.0,0.0,0.0,0.0,3.230223375073546e-06
2017-02,monthly,int_rate,3516,3516,0.0,0.0,0.0,0.0,0.0,0.0,0.05352485110522032
2017-02,monthly,installment,3516,3516,0.0,0.0,0.0,0.0,0.0,0.0,0.0011217789554777463
2017-03,monthly,loan_amnt,4497,4497,0.0,0.0,0.0,0.0,0.0,0.0,0.0017211446284220947
2017-03,monthly,fico_n,4497,4497,0.0,0.0,0.0,0.0,0.0,0.0,0.0013401376088805457
2017-03,monthly,dti_n,4497,4497,0.0,0.0,0.0,0.0,0.0,0.0,0.0023935852753718696
2017-03,monthly,purpose,4497,4497,0.0,0.0,0.0,0.0,0.0,0.0,0.0006549915615073929
2017-03,monthly,home_ownership_n,4497,4497,0.0,0.0,0.0,0.0,0.0,0.0,0.0008389161834295132
2017-03,monthly,term,4497,4497,0.0,0.0,0.0,0.0,0.0,0.0,4.0730695998663106e-05
2017-03,monthly,int_rate,4497,4497,0.0,0.0,0.0,0.0,0.0,0.0,0.05494355746861921
2017-03,monthly,installment,4497,4497,0.0,0.0,0.0,0.0,0.0,0.0,0.0008358003785420658
2017-04,monthly,loan_amnt,3296,3296,0.0,0.0,0.0,0.0,0.0,0.0,0.0020165235986129874
2017-04,monthly,fico_n,3296,3296,0.0,0.0,0.0,0.0,0.0,0.0,0.0016131351679474276
2017-04,monthly,dti_n,3296,3296,0.0,0.0,0.0,0.0,0.0,0.0,0.0008614568423451624
2017-04,monthly,purpose,3296,3296,0.0,0.0,0.0,0.0,0.0,0.0,0.001111815456306698
2017-04,monthly,home_ownership_n,3296,3296,0.0,0.0,0.0,0.0,0.0,0.0,0.0008175144782492398
2017-04,monthly,term,3296,3296,0.0,0.0,0.0,0.0,0.0,0.0,9.966425881227214e-05
2017-04,monthly,int_rate,3296,3296,0.0,0.0,0.0,0.0,0.0,0.0,0.05343881030934059
2017-04,monthly,installment,3296,3296,0.0,0.0,0.0,0.0,0.0,0.0,0.0016828673265443937
2017-05,monthly,loan_amnt,4319,4319,0.0,0.0,0.0,0.0,0.0,0.0,0.0022753290266051304
2017-05,monthly,fico_n,4319,4319,0.0,0.0,0.0,0.0,0.0,0.0,0.0008803422121358342
2017-05,monthly,dti_n,4319,4319,0.0,0.0,0.0,0.0,0.0,0.0,0.0004918141179809103
2017-05,monthly,purpose,4319,4319,0.0,0.0,0.0,0.0,0.0,0.0,0.001862215454911114
2017-05,monthly,home_ownership_n,4319,4319,0.0,0.0,0.0,0.0,0.0,0.0,0.0006729584865363732
2017-05,monthly,term,4319,4319,0.0,0.0,0.0,0.0,0.0,0.0,0.0003309803178978962
2017-05,monthly,int_rate,4319,4319,0.0,0.0,0.0,0.0,0.0,0.0,0.012830094741014797
2017-05,monthly,installment,4319,4319,0.0,0.0,0.0,0.0,0.0,0.0,0.0020500445141216975
2017-06,monthly,loan_amnt,3933,3933,0.0,0.0,0.0,0.0,0.0,0.0,0.004031237510647686
2017-06,monthly,fico_n,3933,3933,0.0,0.0,0.0,0.0,0.0,0.0,0.003043712443115623
2017-06,monthly,dti_n,3933,3933,0.0,0.0,0.0,0.0,0.0,0.0,0.0013458056471411517
2017-06,monthly,purpose,3933,3933,0.0,0.0,0.0,0.0,0.0,0.0,0.0018634310305216
2017-06,monthly,home_ownership_n,3933,3933,0.0,0.0,0.0,0.0002542588354945334,0.0002542588354945334,0.0002542588354945334,0.0001024314902797325
2017-06,monthly,term,3933,3933,0.0,0.0,0.0,0.0,0.0,0.0,0.00010181789863870439
2017-06,monthly,int_rate,3933,3933,0.0,0.0,0.0,0.0,0.0,0.0,0.04791322939270613
2017-06,monthly,installment,3933,3933,0.0,0.0,0.0,0.0,0.0,0.0,0.0036033850657643408
2017-07,monthly,loan_amnt,3963,3963,0.0,0.0,0.0,0.0,0.0,0.0,0.004167457515550352
2017-07,monthly,fico_n,3963,3963,0.0,0.0,0.0,0.0,0.0,0.0,0.0030384353571793355
2017-07,monthly,dti_n,3963,3963,0.0,0.0,0.0,0.0,0.0,0.0,0.0008508432328972323
2017-07,monthly,purpose,3963,3963,0.0,0.0,0.0,0.0,0.0,0.0,0.0016476419208267244
2017-07,monthly,home_ownership_n,3963,3963,0.0,0.0,0.0,0.0,0.0,0.0,0.00012187662188867829
2017-07,monthly,term,3963,3963,0.0,0.0,0.0,0.0,0.0,0.0,0.0005805814596950521
2017-07,monthly,int_rate,3963,3963,0.0,0.0,0.0,0.0,0.0,0.0,0.04852710886107584
2017-07,monthly,installment,3963,3963,0.0,0.0,0.0,0.0,0.0,0.0,0.004066031599720645
2017-08,monthly,loan_amnt,4026,4026,0.0,0.0,0.0,0.0,0.0,0.0,0.005511370882502587
2017-08,monthly,fico_n,4026,4026,0.0,0.0,0.0,0.0,0.0,0.0,0.0030515868637786304
2017-08,monthly,dti_n,4026,4026,0.0,0.0,0.0,0.0,0.0,0.0,0.0014664415385732673
2017-08,monthly,purpose,4026,4026,0.0,0.0,0.0,0.0,0.0,0.0,0.001509972294792116
2017-08,monthly,home_ownership_n,4026,4026,0.0,0.0,0.0,0.0004967709885742673,0.0004967709885742673,0.0004967709885742673,0.0002346667800446128
2017-08,monthly,term,4026,4026,0.0,0.0,0.0,0.0,0.0,0.0,3.558478758966771e-05
2017-08,monthly,int_rate,4026,4026,0.0,0.0,0.0,0.0,0.0,0.0,0.04695436186838781
2017-08,monthly,installment,4026,4026,0.0,0.0,0.0,0.0,0.0,0.0,0.005504212168827861
2017-09,monthly,loan_amnt,3491,3491,0.0,0.0,0.0,0.0,0.0,0.0,0.00286612374191553
2017-09,monthly,fico_n,3491,3491,0.0,0.0,0.0,0.0,0.0,0.0,0.005949875887905021
2017-09,monthly,dti_n,3491,3491,0.0,0.0,0.0,0.0,0.0,0.0,0.0013887373479865694
2017-09,monthly,purpose,3491,3491,0.0,0.0,0.0,0.0,0.0,0.0,0.002451130880116662
2017-09,monthly,home_ownership_n,3491,3491,0.0,0.0,0.0,0.0,0.0,0.0,0.0003359099737522647
2017-09,monthly,term,3491,3491,0.0,0.0,0.0,0.0,0.0,0.0,0.0036118369505143758
2017-09,monthly,int_rate,3491,3491,0.0,0.0,0.0,0.0,0.0,0.0,0.04340278073936181
2017-09,monthly,installment,3491,3491,0.0,0.0,0.0,0.0,0.0,0.0,0.0021484059651538843
2017-10,monthly,loan_amnt,3115,3115,0.0,0.0,0.0,0.0,0.0,0.0,0.004323575650717042
2017-10,monthly,fico_n,3115,3115,0.0,0.0,0.0,0.0,0.0,0.0,0.011066058020860641
2017-10,monthly,dti_n,3115,3115,0.0,0.0,0.0,0.0,0.0,0.0,0.0007156061390026767
2017-10,monthly,purpose,3115,3115,0.0,0.0,0.0,0.0,0.0,0.0,0.0043098190097851895
2017-10,monthly,home_ownership_n,3115,3115,0.0,0.0,0.0,0.0,0.0,0.0,0.00031811181195415435
2017-10,monthly,term,3115,3115,0.0,0.0,0.0,0.0,0.0,0.0,0.0007037588274159739
2017-10,monthly,int_rate,3115,3115,0.0,0.0,0.0,0.0,0.0,0.0,0.042583410965842165
2017-10,monthly,installment,3115,3115,0.0,0.0,0.0,0.0,0.0,0.0,0.0033706730473506024
2017-11,monthly,loan_amnt,3152,3152,0.0,0.0,0.0,0.0,0.0,0.0,0.0048231001999420615
2017-11,monthly,fico_n,3152,3152,0.0,0.0,0.0,0.0,0.0,0.0,0.01275359821326605
2017-11,monthly,dti_n,3152,3152,0.0,0.0,0.0,0.0,0.0,0.0,0.002522170271732865
2017-11,monthly,purpose,3152,3152,0.0,0.0,0.0,0.0,0.0,0.0,0.003944617969448079
2017-11,monthly,home_ownership_n,3152,3152,0.0,0.0,0.0,0.0,0.0,0.0,0.00043524143374366105
2017-11,monthly,term,3152,3152,0.0,0.0,0.0,0.0,0.0,0.0,0.0007596489750055441
2017-11,monthly,int_rate,3152,3152,0.0,0.0,0.0,0.0,0.0,0.0,0.04055231590525809
2017-11,monthly,installment,3152,3152,0.0,0.0,0.0,0.0,0.0,0.0,0.004051984804989726
2017-12,monthly,loan_amnt,2646,2646,0.0,0.0,0.0,0.0,0.0,0.0,0.004877456586481815
2017-12,monthly,fico_n,2646,2646,0.0,0.0,0.0,0.0,0.0,0.0,0.01491450724200916
2017-12,monthly,dti_n,2646,2646,0.0,0.0,0.0,0.0,0.0,0.0,0.0033737607739567207
2017-12,monthly,purpose,2646,2646,0.0,0.0,0.0,0.0,0.0,0.0,0.007463698247748921
2017-12,monthly,home_ownership_n,2646,2646,0.0,0.0,0.0,0.0,0.0,0.0,0.000798588996943659
2017-12,monthly,term,2646,2646,0.0,0.0,0.0,0.0,0.0,0.0,0.0021724556885783595
2017-12,monthly,int_rate,2646,2646,0.0,0.0,0.0,0.0,0.0,0.0,0.04351247553465963
2017-12,monthly,installment,2646,2646,0.0,0.0,0.0,0.0,0.0,0.0,0.003780053174470453
2016Q1,quarterly,loan_amnt,34297,34297,0.0,0.0,0.0,0.0,0.0,0.0,0.0009197409640649809
2016Q1,quarterly,fico_n,34297,34297,0.0,0.0,0.0,0.0,0.0,0.0,3.8739291828093466e-05
2016Q1,quarterly,dti_n,34297,34297,0.0,0.0,0.0,0.0,0.0,0.0,0.0007352752352374368
2016Q1,quarterly,purpose,34297,34297,0.0,0.0,0.0,0.0,0.0,0.0,0.000916983696292494
2016Q1,quarterly,home_ownership_n,34297,34297,0.0,0.0,0.0,0.0,0.0,0.0,5.874571686854106e-05
2016Q1,quarterly,term,34297,34297,0.0,0.0,0.0,0.0,0.0,0.0,2.415753397943003e-05
2016Q1,quarterly,int_rate,34297,34297,0.0,0.0,0.0,0.0,0.0,0.0,0.004167116757569209
2016Q1,quarterly,installment,34297,34297,0.0,0.0,0.0,0.0,0.0,0.0,0.0007311531097130249
2016Q2,quarterly,loan_amnt,18736,18736,0.0,0.0,0.0,0.0,0.0,0.0,7.777798323288466e-05
2016Q2,quarterly,fico_n,18736,18736,0.0,0.0,0.0,0.0,0.0,0.0,3.577984885795311e-05
2016Q2,quarterly,dti_n,18736,18736,0.0,0.0,0.0,0.0,0.0,0.0,0.00032538518582669483
2016Q2,quarterly,purpose,18736,18736,0.0,0.0,0.0,0.0,0.0,0.0,0.0005118694497600112
2016Q2,quarterly,home_ownership_n,18736,18736,0.0,0.0,0.0,0.0,0.0,0.0,6.616615175321632e-05
2016Q2,quarterly,term,18736,18736,0.0,0.0,0.0,0.0,0.0,0.0,5.051670939670307e-06
2016Q2,quarterly,int_rate,18736,18736,0.0,0.0,0.0,0.0,0.0,0.0,0.002714416142804086
2016Q2,quarterly,installment,18736,18736,0.0,0.0,0.0,0.0,0.0,0.0,5.6843062758116735e-05
2016Q3,quarterly,loan_amnt,15646,15646,0.0,0.0,0.0,0.0,0.0,0.0,0.0007275806295544247
2016Q3,quarterly,fico_n,15646,15646,0.0,0.0,0.0,0.0,0.0,0.0,8.61137949197725e-05
2016Q3,quarterly,dti_n,15646,15646,0.0,0.0,0.0,0.0,0.0,0.0,0.0026506398304800057
2016Q3,quarterly,purpose,15646,15646,0.0,0.0,0.0,0.0,0.0,0.0,0.00083377011592859
2016Q3,quarterly,home_ownership_n,15646,15646,0.0,0.0,0.0,6.391409945033875e-05,6.391409945033875e-05,6.391409945033875e-05,2.7235146890902334e-05
2016Q3,quarterly,term,15646,15646,0.0,0.0,0.0,0.0,0.0,0.0,0.00010683171443508395
2016Q3,quarterly,int_rate,15646,15646,0.0,0.0,0.0,0.0,0.0,0.0,0.018610037877691818
2016Q3,quarterly,installment,15646,15646,0.0,0.0,0.0,0.0,0.0,0.0,0.000679871317169784
2016Q4,quarterly,loan_amnt,14985,14985,0.0,0.0,0.0,0.0,0.0,0.0,0.0024752402513860045
2016Q4,quarterly,fico_n,14985,14985,0.0,0.0,0.0,0.0,0.0,0.0,9.54009954614273e-05
2016Q4,quarterly,dti_n,14985,14985,0.0,0.0,0.0,0.0,0.0,0.0,0.0010627193224108994
2016Q4,quarterly,purpose,14985,14985,0.0,0.0,0.0,0.0,0.0,0.0,0.0005073505422161389
2016Q4,quarterly,home_ownership_n,14985,14985,0.0,0.0,0.0,0.0008008008008008008,0.0008008008008008008,0.0008008008008008008,0.0002986258271046366
2016Q4,quarterly,term,14985,14985,0.0,0.0,0.0,0.0,0.0,0.0,6.513280549001873e-06
2016Q4,quarterly,int_rate,14985,14985,0.0,0.0,0.0,0.0,0.0,0.0,0.02540350168293556
2016Q4,quarterly,installment,14985,14985,0.0,0.0,0.0,0.0,0.0,0.0,0.0017218989043090928
2017Q1,quarterly,loan_amnt,12280,12280,0.0,0.0,0.0,0.0,0.0,0.0,0.0013040420591832417
2017Q1,quarterly,fico_n,12280,12280,0.0,0.0,0.0,0.0,0.0,0.0,0.0009425485161056882
2017Q1,quarterly,dti_n,12280,12280,0.0,0.0,0.0,0.0,0.0,0.0,0.0013379776024842393
2017Q1,quarterly,purpose,12280,12280,0.0,0.0,0.0,0.0,0.0,0.0,0.00020688736341090868
2017Q1,quarterly,home_ownership_n,12280,12280,0.0,0.0,0.0,0.004478827361563518,0.004478827361563518,0.004478827361563518,0.0018647345092903007
2017Q1,quarterly,term,12280,12280,0.0,0.0,0.0,0.0,0.0,0.0,4.6317604565015655e-09
2017Q1,quarterly,int_rate,12280,12280,0.0,0.0,0.0,0.0,0.0,0.0,0.05411948620733063
2017Q1,quarterly,installment,12280,12280,0.0,0.0,0.0,0.0,0.0,0.0,0.0008496269483163591
2017Q2,quarterly,loan_amnt,11548,11548,0.0,0.0,0.0,0.0,0.0,0.0,0.0024765690158597073
2017Q2,quarterly,fico_n,11548,11548,0.0,0.0,0.0,0.0,0.0,0.0,0.00162182636528687
2017Q2,quarterly,dti_n,11548,11548,0.0,0.0,0.0,0.0,0.0,0.0,0.0007554192500686787
2017Q2,quarterly,purpose,11548,11548,0.0,0.0,0.0,0.0,0.0,0.0,0.0013617166677249181
2017Q2,quarterly,home_ownership_n,11548,11548,0.0,0.0,0.0,8.659508139937652e-05,8.659508139937652e-05,8.659508139937652e-05,0.0003603186837152581
2017Q2,quarterly,term,11548,11548,0.0,0.0,0.0,0.0,0.0,0.0,0.00017177827642166858
2017Q2,quarterly,int_rate,11548,11548,0.0,0.0,0.0,0.0,0.0,0.0,0.013482075127031964
2017Q2,quarterly,installment,11548,11548,0.0,0.0,0.0,0.0,0.0,0.0,0.0021803034325516097
2017Q3,quarterly,loan_amnt,11480,11480,0.0,0.0,0.0,0.0,0.0,0.0,0.003939017911423934
2017Q3,quarterly,fico_n,11480,11480,0.0,0.0,0.0,0.0,0.0,0.0,0.003582960289242978
2017Q3,quarterly,dti_n,11480,11480,0.0,0.0,0.0,0.0,0.0,0.0,0.0004559514301813272
2017Q3,quarterly,purpose,11480,11480,0.0,0.0,0.0,0.0,0.0,0.0,0.0016335871995292856
2017Q3,quarterly,home_ownership_n,11480,11480,0.0,0.0,0.0,0.00017421602787456446,0.00017421602787456446,0.00017421602787456446,0.00010331811173782497
2017Q3,quarterly,term,11480,11480,0.0,0.0,0.0,0.0,0.0,0.0,0.000849820280395994
2017Q3,quarterly,int_rate,11480,11480,0.0,0.0,0.0,0.0,0.0,0.0,0.045946196689461996
2017Q3,quarterly,installment,11480,11480,0.0,0.0,0.0,0.0,0.0,0.0,0.003670438040407304
2017Q4,quarterly,loan_amnt,8913,8913,0.0,0.0,0.0,0.0,0.0,0.0,0.004287090865614555
2017Q4,quarterly,fico_n,8913,8913,0.0,0.0,0.0,0.0,0.0,0.0,0.012568920647571712
2017Q4,quarterly,dti_n,8913,8913,0.0,0.0,0.0,0.0,0.0,0.0,0.0017237712542747356
2017Q4,quarterly,purpose,8913,8913,0.0,0.0,0.0,0.0,0.0,0.0,0.004351805780998655
